paper_id,title,year,doi,provider,provider_id,source_rank,source_query,source_query_reason,retrieval_query_id,retrieval_logical_query_id,retrieval_phase,retrieval_tier,requires_title_screening,local_relevance_tier,screening_decision,screening_confidence,screening_reason,title_anchor_present,title_relevance_tier,title_matched_main_topics,title_matched_secondary_topics,title_missing_main_topics,screening_status,needs_manual_review,llm_error_type,llm_error_message
10_1016_j_compbiomed_2021_105032,Deep learning based pipelines for Alzheimer's disease diagnosis: A comparative study and a novel deep-ensemble method,2021,10.1016/j.compbiomed.2021.105032,openalex,https://openalex.org/W3216798277,20,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_ejrad_2023_110934,Artificial intelligence-based diagnosis of Alzheimer's disease with brain MRI images,2023,10.1016/j.ejrad.2023.110934,openalex,https://openalex.org/W4381384569,22,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_compbiomed_2022_105634,Early diagnosis of Alzheimer's disease based on deep learning: A systematic review,2022,10.1016/j.compbiomed.2022.105634,openalex,https://openalex.org/W4280512342,23,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_neucom_2020_01_053,Detecting Alzheimer's disease Based on 4D fMRI: An exploration under deep learning framework,2020,10.1016/j.neucom.2020.01.053,openalex,https://openalex.org/W3001525933,26,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_compbiomed_2021_105056,A deep learning framework with an embedded-based feature selection approach for the early detection of the Alzheimer's disease,2021,10.1016/j.compbiomed.2021.105056,openalex,https://openalex.org/W3216778633,29,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_matpr_2021_03_061,Alzheimer's disease prediction using machine learning techniques and principal component analysis (PCA),2021,10.1016/j.matpr.2021.03.061,openalex,https://openalex.org/W3157237148,31,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_bspc_2021_103293,"Machine learning techniques for diagnosis of alzheimer disease, mild cognitive disorder, and other types of dementia",2021,10.1016/j.bspc.2021.103293,openalex,https://openalex.org/W3212684309,33,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1007_s44174_023_00078_9,A Novel Approach Utilizing Machine Learning for the Early Diagnosis of Alzheimer's Disease,2023,10.1007/s44174-023-00078-9,openalex,https://openalex.org/W4363678967,34,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_arr_2024_102497,"AI-driven innovations in Alzheimer's disease: Integrating early diagnosis, personalized treatment, and prognostic modelling",2024,10.1016/j.arr.2024.102497,openalex,https://openalex.org/W4402564832,35,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_compbiomed_2021_104678,Multi-model and multi-slice ensemble learning architecture based on 2D convolutional neural networks for Alzheimer's disease diagnosis,2021,10.1016/j.compbiomed.2021.104678,openalex,https://openalex.org/W3184758801,36,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_artmed_2024_102928,A systematic literature review on the significance of deep learning and machine learning in predicting Alzheimer's disease,2024,10.1016/j.artmed.2024.102928,openalex,https://openalex.org/W4400274374,38,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_compbiomed_2023_107328,Multi-modal graph neural network for early diagnosis of Alzheimer's disease from sMRI and PET scans,2023,10.1016/j.compbiomed.2023.107328,openalex,https://openalex.org/W4385621509,40,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_patcog_2020_107247,Deep and joint learning of longitudinal data for Alzheimer's disease prediction,2020,10.1016/j.patcog.2020.107247,openalex,https://openalex.org/W3003213187,45,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,999,include,high,The title contains both main topics: Alzheimer's disease and artificial intelligence.,yes,0,alzheimers_disease; artificial_intelligence,,,llm_screened,no,,
10_1016_j_measurement_2020_108838,A deep convolutional neural network based computer aided diagnosis system for the prediction of Alzheimer's disease in MRI images,2020,10.1016/j.measurement.2020.108838,openalex,https://openalex.org/W3112492401,47,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_ijhcs_2021_102761,Exploiting linguistic information from Nepali transcripts for early detection of Alzheimer's disease using natural language processing and machine learning techniques,2021,10.1016/j.ijhcs.2021.102761,openalex,https://openalex.org/W4200554941,49,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_patcog_2022_109031,Transformed domain convolutional neural network for Alzheimer's disease diagnosis using structural MRI,2022,10.1016/j.patcog.2022.109031,openalex,https://openalex.org/W4294838927,50,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1007_978_981_15_5546_6_50,Deep Learning-Based Alzheimer Disease Detection,2020,10.1007/978-981-15-5546-6_50,openalex,https://openalex.org/W3181011402,51,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1007_s00500_022_06762_0,RETRACTED ARTICLE: Diagnosis and classification of Alzheimer's disease by using a convolution neural network algorithm,2022,10.1007/s00500-022-06762-0,openalex,https://openalex.org/W4220791357,52,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_cmpb_2020_105765,Influence of medical domain knowledge on deep learning for Alzheimer's disease prediction,2020,10.1016/j.cmpb.2020.105765,openalex,https://openalex.org/W3088921056,55,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_sab_2020_105931,Diagnosis of Alzheimer's disease using laser-induced breakdown spectroscopy and machine learning,2020,10.1016/j.sab.2020.105931,openalex,https://openalex.org/W3043143645,57,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1007_s00521_022_07501_0,Deep learning and multimodal feature fusion for the aided diagnosis of Alzheimer's disease,2022,10.1007/s00521-022-07501-0,openalex,https://openalex.org/W4285727776,60,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_bios_2024_116128,Surface-functionalized SERS platform for deep learning-assisted diagnosis of Alzheimer's disease,2024,10.1016/j.bios.2024.116128,openalex,https://openalex.org/W4391755449,61,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_compbiomed_2024_108035,A hybrid multimodal machine learning model for Detecting Alzheimer's disease,2024,10.1016/j.compbiomed.2024.108035,openalex,https://openalex.org/W4391513260,64,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1007_s12021_023_09625_7,Automatic Detection of Alzheimer's Disease using Deep Learning Models and Neuro-Imaging: Current Trends and Future Perspectives,2023,10.1007/s12021-023-09625-7,openalex,https://openalex.org/W4323534860,67,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_bspc_2023_105215,EAD-DNN: Early Alzheimer's disease prediction using deep neural networks,2023,10.1016/j.bspc.2023.105215,openalex,https://openalex.org/W4384197320,69,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_bspc_2024_106023,A review of artificial intelligence methods for Alzheimer's disease diagnosis: Insights from neuroimaging to sensor data analysis,2024,10.1016/j.bspc.2024.106023,openalex,https://openalex.org/W4391830477,74,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_compbiomed_2021_104935,Rethinking modeling Alzheimer's disease progression from a multi-task learning perspective with deep recurrent neural network,2021,10.1016/j.compbiomed.2021.104935,openalex,https://openalex.org/W3205206067,86,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_asoc_2023_110804,EDCNNS: Federated learning enabled evolutionary deep convolutional neural network for Alzheimer disease detection,2023,10.1016/j.asoc.2023.110804,openalex,https://openalex.org/W4386401852,87,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_bspc_2022_104375,"Integrating convolutional neural networks, kNN, and Bayesian optimization for efficient diagnosis of Alzheimer's disease in magnetic resonance images",2022,10.1016/j.bspc.2022.104375,openalex,https://openalex.org/W4308266714,90,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1016_j_compbiomed_2021_104947,A review on omics-based biomarkers discovery for Alzheimer's disease from the bioinformatics perspectives: Statistical approach vs machine learning approach,2021,10.1016/j.compbiomed.2021.104947,openalex,https://openalex.org/W3207662648,94,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,artificial_intelligence:bioinformatics,,deterministic_include,no,,
10_1109_jbhi_2022_3215533,Conv-eRVFL: Convolutional Neural Network Based Ensemble RVFL Classifier for Alzheimer's Disease Diagnosis,2022,10.1109/jbhi.2022.3215533,openalex,https://openalex.org/W4306831518,101,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1002_alz_70175,Early detection of Alzheimer's disease using deep learning methods,2025,10.1002/alz.70175,openalex,https://openalex.org/W4410334621,102,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
10_1111_1475_6773_14210,Natural language processing to identify social determinants of health in Alzheimer's disease and related dementia from electronic health records,2023,10.1111/1475-6773.14210,openalex,https://openalex.org/W4385501660,103,"(""Alzheimer's disease"" OR Alzheimer's OR ""Alzheimer disease"" OR ""prodromal Alzheimer's disease"" OR ""preclinical Alzheimer's disease"" OR ""dementia due to Alzheimer's disease"") AND (""artificial intelligence"" OR AI OR ""machine learning"" OR ""deep learning"" OR ""neural network"" OR ""natural language processing"" OR ""computer vision"" OR ""computational intelligence"")",Tier 0: anchor and all main topics.,tier_0_all_main,tier_0_all_main,field_relaxed,0,false,0,include,high,Deterministic title-strict tier-0 retrieval match: anchor and all main topics matched in the title.,yes,0,alzheimers_disease; artificial_intelligence,,,deterministic_include,no,,
